"","reef_id","average_bleaching","clim_sst","latitude","longitude","year","distance_to_nearest_catch","sum_effort","rate_norm"
"973","123.52.59.9E.11.19.36.8N",0,302.11,11.32688889,123.8833056,2008,5.83032911458665,194.11100002021,0.00303022497405484
"974","123.52.59.9E.11.19.36.8N",0,302.11,11.32688889,123.8833056,2008,5.83032911458665,194.11100002021,0.00303022497405484
"975","123.54.05E.11.20.36.9N",20,302.17,11.34358333,123.9013889,2008,5.83602401800208,194.11100002021,0.00303022497405484
"976","123.54.05E.11.20.36.9N",0,302.17,11.34358333,123.9013889,2008,5.83602401800208,194.11100002021,0.00303022497405484
"977","123.58.2.1E.10.15.39.2N",0,262.15,10.26088889,123.96725,2008,4.8816930721242,194.11100002021,0.00303022497405484
"978","123.58.2.1E.10.15.39.2N",0.5,262.15,10.26088889,123.96725,2008,4.8816930721242,194.11100002021,0.00303022497405484
"979","123.59.2.7E.10.12.37.8N",2,302.29,10.2105,123.9840833,2008,4.830719971323,194.11100002021,0.00303022497405484
"980","123.59.2.7E.10.12.37.8N",0,302.29,10.2105,123.9840833,2008,4.830719971323,194.11100002021,0.00303022497405484
"981","123.7.31.2E.11.12.46N",26.25,302.59,11.21277778,123.1253333,2008,6.14551641278019,194.11100002021,0.00303022497405484
"982","123.7.31.2E.11.12.46N",5,302.59,11.21277778,123.1253333,2008,6.14551641278019,194.11100002021,0.00303022497405484
"983","124.0.9E.10.11.22.9N",0,302.39,10.18969444,124.0025,2008,4.80311862549395,194.11100002021,0.00303022497405484
"984","124.0.9E.10.11.22.9N",0,302.39,10.18969444,124.0025,2008,4.80311862549395,194.11100002021,0.00303022497405484
"985","124.00.09E.10.11.22.9N",0,302.39,10.18969444,124.0025,2008,4.80311862549395,194.11100002021,0.00303022497405484
"986","124.00.09E.10.11.22.9N",1,302.39,10.18969444,124.0025,2008,4.80311862549395,194.11100002021,0.00303022497405484
"987","124.38.1.8E.10.32.31.9N",5,302.77,10.54219444,124.6338333,2008,4.78550881442671,194.11100002021,0.00303022497405484
"988","124.38.1.8E.10.32.31.9N",15,302.77,10.54219444,124.6338333,2008,4.78550881442671,194.11100002021,0.00303022497405484
"989","124.38.8.6E.10.32.33.3N",0,302.77,10.54258333,124.6357222,2008,4.78502270219972,194.11100002021,0.00303022497405484
"990","124.38.8.6E.10.32.33.3N",0,302.77,10.54258333,124.6357222,2008,4.78502270219972,194.11100002021,0.00303022497405484
"991","124.39.1.8E.10.32.46.6N",0,302.77,10.54627778,124.6505,2008,4.78183050859415,194.11100002021,0.00303022497405484
"992","124.39.1.8E.10.32.46.6N",0,302.77,10.54627778,124.6505,2008,4.78183050859415,194.11100002021,0.00303022497405484
"993","124.39.19.7E.10.32.47.8N",10,302.82,10.54661111,124.6554722,2008,4.77994913524697,194.11100002021,0.00303022497405484
"994","124.39.19.7E.10.32.47.8N",13.75,302.82,10.54661111,124.6554722,2008,4.77994913524697,194.11100002021,0.00303022497405484
"995","124.40.0.5E.10.29.21.6N",2.5,302.82,10.48933333,124.6668056,2008,4.7235205081634,194.11100002021,0.00303022497405484
"996","124.40.0.5E.10.29.21.6N",0,302.82,10.48933333,124.6668056,2008,4.7235205081634,194.11100002021,0.00303022497405484
"997","124.40.0.5E.10.29.21.6N",5,302.81,10.48933333,124.6668056,2008,4.7235205081634,194.11100002021,0.00303022497405484
"998","124.40.00.5E.10.29.21.6N",5,302.82,10.48933333,124.6668056,2008,4.7235205081634,194.11100002021,0.00303022497405484
"999","124.40.00.5E.10.29.21.6N",6.75,302.82,10.48933333,124.6668056,2008,4.7235205081634,194.11100002021,0.00303022497405484
"1000","124.40.00.5E.10.29.21.6N",3.75,302.81,10.48933333,124.6668056,2008,4.7235205081634,194.11100002021,0.00303022497405484
"1001","124.40.11.3E.10.30.57.9N",0,302.81,10.51608333,124.6698056,2008,4.74622752512933,194.11100002021,0.00303022497405484
"1002","124.40.11.3E.10.30.57.9N",0,302.81,10.51608333,124.6698056,2008,4.74622752512933,194.11100002021,0.00303022497405484
"1003","124.40.11E.10.30.58N",10,302.81,10.51608333,124.6698056,2008,4.74622752512933,194.11100002021,0.00303022497405484
"1004","124.40.11E.10.30.58N",10,302.81,10.51608333,124.6698056,2008,4.74622752512933,194.11100002021,0.00303022497405484
"1005","125.53.1.2E.8.28.33.5N",0,262.15,8.475972222,125.8836667,2008,2.38861585856841,194.11100002021,0.00303022497405484
"1006","125.53.1.2E.8.28.33.5N",0,262.15,8.475972222,125.8836667,2008,2.38861585856841,194.11100002021,0.00303022497405484
"1007","720678E.1107724N",0.5,299.98,10.01502778,125.0132778,2008,4.14628004169335,194.11100002021,0.00303022497405484
"1008","720685E.1107679N",0.05025,299.98,10.01438889,125.0133333,2008,4.14567665671653,194.11100002021,0.00303022497405484
"1009","98.22.39.2E.7.36.26.3N",0,302.36,7.607305556,98.37755556,2008,1.06244943278981,194.11100002021,0.0228729953456411
"1010","98.22.39.2E.7.36.26.3N",0,302.36,7.607305556,98.37755556,2008,1.06244943278981,194.11100002021,0.0228729953456411
"1011","99.49.025E.10.5.006N",0.5,303.41,10.085,99.82361111,2008,3.92709664198826,194.11100002021,0.0228729953456411
"1012","99.50.099E.10.07.333N",0,303.41,10.12222222,99.83497222,2008,3.96471838334496,194.11100002021,0.0228729953456411
"1013","99.50.099E.10.07.333N",0,303.41,10.12222222,99.83497222,2008,3.96471838334496,194.11100002021,0.0228729953456411
"1014","99.50.099E.10.07.333N",0,302.06,10.12222222,99.83497222,2008,3.96471838334496,194.11100002021,0.0228729953456411
"1015","99.50.099E.10.07.333N",1,302.06,10.12222222,99.83497222,2008,3.96471838334496,194.11100002021,0.0228729953456411
"1016","99.50.099E.10.07.333N",1,300.8,10.12222222,99.83497222,2008,3.96471838334496,194.11100002021,0.0228729953456411
"1017","99.50.099E.10.07.333N",1.25,300.8,10.12222222,99.83497222,2008,3.96471838334496,194.11100002021,0.0228729953456411
"1018","99.50.099E.10.7.366N",0,302.69,10.12277778,99.83497222,2008,3.96519093000998,194.11100002021,0.0228729953456411
