"","reef_id","average_bleaching","clim_sst","latitude","longitude","year","distance_to_nearest_reef","sum_effort","rate_norm"
"111","123.45.18E.05.57.56S",0,299.72,-9.25,122.25,2003,3.61283826177182,163.21658675894,0.00560604787889232
"112","123.45.18E.05.57.56S",0,299.72,-9.25,122.75,2003,3.43476350069731,163.21658675894,0.00597672099001034
"113","123.45.18E.05.57.56S",0,299.72,-9.25,123.25,2003,3.32304082215709,163.21658675894,0.00501603431524496
"114","123.45.18E.05.57.56S",0,299.72,-9.25,123.75,2003,3.28444824981647,163.21658675894,0.400711724823627
"115","123.45.18E.05.57.56S",0,299.72,-9.25,124.25,2003,3.32153583538135,163.21658675894,0.0511645303080239
"116","123.45.18E.05.57.56S",0,299.72,-9.25,124.75,2003,3.43185085715019,163.21658675894,1.71553029970873
"117","123.50.23E.05.52.28S",0,300.96,-9.25,127.75,2003,5.16571851583256,163.21658675894,0.0136493480487391
"118","123.50.23E.05.52.28S",0,300.96,-9.25,128.25,2003,5.55382080957023,163.21658675894,0.622713671559076
"119","123.50.23E.05.52.28S",0,300.96,-9.25,128.75,2003,5.95862428626066,163.21658675894,0.0112892937941497
"120","123.50.23E.05.52.28S",0,300.96,-9.25,129.25,2003,6.37694920669871,163.21658675894,0.000715613543447675
"121","123.50.23E.05.52.28S",0,300.96,-9.25,129.75,2003,6.80630288664965,163.21658675894,0.000275094589904115
"122","123.50.23E.05.52.28S",0,300.96,-9.25,130.25,2003,7.24472475562843,163.21658675894,0.00950087261835882
"123","123.50.23E.05.52.28S",0,300.96,-9.25,130.75,2003,7.6906641185801,163.21658675894,0.00172715289296147
"124","123.50.23E.05.52.28S",0,300.96,-9.25,131.25,2003,8.14288599851523,163.21658675894,0.443401626250685
"125","123.50.23E.05.52.28S",0,300.96,-9.25,131.75,2003,8.60039942007436,163.21658675894,0.00108383592325252
"126","123.50.23E.05.52.28S",0,300.96,-9.25,132.25,2003,9.06240299174647,163.21658675894,0.372324904023098
"127","123.50.23E.05.52.28S",0,300.96,-9.25,132.75,2003,9.52824358341113,163.21658675894,0.0466852061503647
"128","123.53.529E.5.43.992S",0,299.99,-9.25,133.75,2003,10.4663912971762,163.21658675894,0.0404499330068142
"129","102.40.2.9E.5.56.28.4N",1,303.57,-8.75,93.25,2003,17.4505241472559,163.21658675894,0.000530583329302814
"130","102.40.2.9E.5.56.28.4N",1,303.57,-8.75,93.75,2003,17.1858465259631,163.21658675894,0.00296599757177243
"131","102.40.2.9E.5.56.28.4N",1,303.57,-8.75,94.25,2003,16.9317999224524,163.21658675894,0.00218360160004068
"132","102.40.2.9E.5.56.28.4N",1,303.57,-8.75,94.75,2003,16.6888698363298,163.21658675894,0.00279199564853686
"133","102.40.2.9E.5.56.28.4N",1,303.57,-8.75,95.25,2003,16.4575485481271,163.21658675894,0.00303768146268285
"134","103.01.41E.5.45.44N",0,262.15,-8.75,95.75,2003,16.2349834350825,163.21658675894,0.000977841793957611
"135","103.01.41E.5.45.44N",0,262.15,-8.75,96.25,2003,16.0170731264299,163.21658675894,0.0024684991151975
"136","103.01.41E.5.45.44N",0,262.15,-8.75,97.25,2003,15.6201959122606,163.21658675894,0.00311365413339134
"137","103.01.41E.5.45.44N",0,262.15,-8.75,97.75,2003,15.4422299146659,163.21658675894,0.00360808917582479
"138","103.01.41E.5.45.44N",0,262.15,-8.75,98.25,2003,15.278560440611,163.21658675894,0.00128663393941791
"139","103.01.41E.5.45.44N",0,262.15,-8.75,98.75,2003,15.1296514678099,163.21658675894,0.00284652442025505
"140","103.01.41E.5.45.44N",0,262.15,-8.75,99.25,2003,14.9959427158616,163.21658675894,0.00073215597981162
"141","103.01.41E.5.45.44N",0,262.15,-8.75,99.75,2003,14.8778440083704,163.21658675894,0.00101521544648356
"142","103.01.41E.5.45.44N",0,262.15,-8.75,100.25,2003,14.7757296516078,163.21658675894,0.000129276076770085
"143","103.01.41E.5.45.44N",0,262.15,-8.75,100.75,2003,14.689932986144,163.21658675894,0.00332135361218309
"144","103.01.41E.5.45.44N",0,262.15,-8.75,101.25,2003,14.6207412786562,163.21658675894,0.00304932243642045
"145","103.01.41E.5.45.44N",0,262.15,-8.75,101.75,2003,14.5683911238476,163.21658675894,0.00135219100204539
"146","103.01.41E.5.45.44N",0,262.15,-8.75,102.25,2003,14.5330645198252,163.21658675894,0.00168794119195064
"147","103.01.41E.5.45.44N",0,262.15,-8.75,102.75,2003,14.5148857638426,163.21658675894,0.00150352366063407
"148","103.01.41E.5.45.44N",0,262.15,-8.75,103.25,2003,14.5139192893375,163.21658675894,0.000501787236372985
"149","103.01.41E.5.45.44N",0,262.15,-8.75,103.75,2003,14.530168530936,163.21658675894,0.000540386254555522
"150","103.01.41E.5.45.44N",0,262.15,-8.75,104.25,2003,14.5635758636882,163.21658675894,0.00203839576973495
"151","103.01.41E.5.45.44N",0,262.15,-8.75,104.75,2003,14.6140236190244,163.21658675894,0.0015323197535639
"152","103.01.41E.5.45.44N",0,262.15,-8.75,105.25,2003,14.6813361359722,163.21658675894,0.00212049526872637
"153","103.01.41E.5.45.44N",0,262.15,-8.75,105.75,2003,14.7652827652369,163.21658675894,0.00120392175759819
"154","103.01.41E.5.45.44N",0,262.15,-8.75,106.25,2003,14.8655817086787,163.21658675894,0.00143857928083488
"155","103.03.08E.5.46.04N",1.75,301.79,-8.75,106.75,2003,14.9813027560878,163.21658675894,0.00502216114352791
"156","119.46.44E.0.44.8S",0,262.15,-8.75,107.25,2003,14.872941094972,163.21658675894,0.00747166709104829
"157","119.46.44E.0.44.8S",0,262.15,-8.75,107.75,2003,14.4542550107055,163.21658675894,9.12897414158421e-05
"158","119.46.44E.0.44.8S",0,262.15,-8.75,108.25,2003,14.0408902500698,163.21658675894,0.0037778023192623
"159","119.46.44E.0.44.8S",0,262.15,-8.75,108.75,2003,13.633330851795,163.21658675894,0.00174124459801224
"160","119.46.44E.0.44.8S",0,262.15,-8.75,109.25,2003,13.2321132558071,163.21658675894,0.00624323802031833
"161","119.46.44E.0.44.8S",0,262.15,-8.75,109.75,2003,12.8378320722194,163.21658675894,0.00625181557991445
"162","119.46.44E.0.44.8S",0,262.15,-8.75,110.25,2003,12.4511462690993,163.21658675894,0.0317345197743286
"163","119.46.44E.0.44.8S",0,262.15,-8.75,110.75,2003,12.0727856981935,163.21658675894,0.0617663939688275
"164","119.46.44E.0.44.8S",0,262.15,-8.75,111.25,2003,11.7035578186509,163.21658675894,0.0397177770270026
"165","119.46.44E.0.44.8S",0,262.15,-8.75,111.75,2003,11.3443543983122,163.21658675894,0.141357569461219
"166","119.46.44E.0.44.8S",0,262.15,-8.75,112.25,2003,10.9961578660233,163.21658675894,0.12337655381644
"167","119.46.44E.0.44.8S",0,262.15,-8.75,112.75,2003,10.6600468532979,163.21658675894,0.452072313636705
"168","119.46.44E.0.44.8S",0,262.15,-8.75,113.25,2003,10.3372002986546,163.21658675894,0.332550760175892
"169","119.46.44E.0.44.8S",0,262.15,-8.75,113.75,2003,10.0288992972562,163.21658675894,0.469047916760254
"170","119.46.44E.0.44.8S",0,262.15,-8.75,114.25,2003,9.73652567472123,163.21658675894,0.0723088273952865
"171","123.43.384E.5.53.607S",0,300.23,-8.75,114.75,2003,9.41677420591604,163.21658675894,0.243012066283315
"172","123.43.384E.5.53.607S",0,300.23,-8.75,115.25,2003,8.94162070573371,163.21658675894,0.0684795597184475
"173","123.43.384E.5.53.607S",0,300.23,-8.75,115.75,2003,8.46932850025347,163.21658675894,0.345651757093308
"174","123.43.384E.5.53.607S",0,300.23,-8.75,116.25,2003,8.00040434260705,163.21658675894,1.19102294601411
"175","123.43.384E.5.53.607S",0,300.23,-8.75,116.75,2003,7.53547702837755,163.21658675894,0.450991541127594
"176","123.43.384E.5.53.607S",0,300.23,-8.75,117.25,2003,7.07533451118785,163.21658675894,33.895310579989
"177","123.45.18E.05.57.56S",0,299.72,-8.75,117.75,2003,6.6191506903622,163.21658675894,0.458509772113593
"178","123.45.18E.05.57.56S",0,299.72,-8.75,118.25,2003,6.16912926284759,163.21658675894,0.834747881361006
"179","123.45.18E.05.57.56S",0,299.72,-8.75,118.75,2003,5.72740393736311,163.21658675894,1.5237685393294
"180","123.45.18E.05.57.56S",0,299.72,-8.75,119.25,2003,5.29605096857294,163.21658675894,0.509393693686258
"181","123.45.18E.05.57.56S",0,299.72,-8.75,119.75,2003,4.87782286083888,163.21658675894,0.154122203505902
"182","123.45.18E.05.57.56S",0,299.72,-8.75,120.25,2003,4.4763998773258,163.21658675894,0.00736934905872315
"183","123.45.18E.05.57.56S",0,299.72,-8.75,120.75,2003,4.09672501661052,163.21658675894,1.74492192034766
"184","123.45.18E.05.57.56S",0,299.72,-8.75,121.25,2003,3.74541798224476,163.21658675894,0.543164771181836
"185","123.45.18E.05.57.56S",0,299.72,-8.75,121.75,2003,3.43120326732802,163.21658675894,0.800312042996728
"186","123.45.18E.05.57.56S",0,299.72,-8.75,122.25,2003,3.1651470521482,163.21658675894,0.0917425140259516
"187","123.45.18E.05.57.56S",0,299.72,-8.75,122.75,2003,2.96026280281371,163.21658675894,0.09607847040179
"188","123.45.18E.05.57.56S",0,299.72,-8.75,123.25,2003,2.82986852375202,163.21658675894,0.593187873380748
"189","123.45.18E.05.57.56S",0,299.72,-8.75,123.75,2003,2.78444893322224,163.21658675894,0.307938678280484
"190","123.45.18E.05.57.56S",0,299.72,-8.75,124.25,2003,2.82810110528646,163.21658675894,0.286897924591204
"191","123.45.18E.05.57.56S",0,299.72,-8.75,124.75,2003,2.95688279472191,163.21658675894,0.127204596127622
"192","123.50.23E.05.52.28S",0,300.96,-8.75,127.75,2003,4.85377092875378,163.21658675894,0.103984529618099
"193","123.50.23E.05.52.28S",0,300.96,-8.75,128.25,2003,5.26491880552923,163.21658675894,0.00642888091729149
"194","123.50.23E.05.52.28S",0,300.96,-8.75,128.75,2003,5.69031175146102,163.21658675894,0.00165791973336422
"195","123.50.23E.05.52.28S",0,300.96,-8.75,129.25,2003,6.12698340366737,163.21658675894,0.00110282909092964
"196","123.50.23E.05.52.28S",0,300.96,-8.75,129.75,2003,6.57268616539808,163.21658675894,0.00271663566065667
"197","123.50.23E.05.52.28S",0,300.96,-8.75,130.25,2003,7.02570147592504,163.21658675894,0.00269335371318149
"198","123.50.23E.05.52.28S",0,300.96,-8.75,130.75,2003,7.48470166598612,163.21658675894,0.000864495470723176
"199","123.50.23E.05.52.28S",0,300.96,-8.75,131.25,2003,7.94865000039726,163.21658675894,0.000870622299006119
"200","123.50.23E.05.52.28S",0,300.96,-8.75,131.75,2003,8.41672826155243,163.21658675894,0.00256285227075482
"201","123.53.529E.5.43.992S",0,299.99,-8.75,132.25,2003,8.88566024162558,163.21658675894,0.0405534764047959
"202","123.53.529E.5.43.992S",0,299.99,-8.75,132.75,2003,9.3575006828536,163.21658675894,0.00349719358390354
"203","123.53.529E.5.43.992S",0,299.99,-8.75,133.25,2003,9.83212490408892,163.21658675894,0.000980292525270788
"204","123.53.529E.5.43.992S",0,299.99,-8.75,133.75,2003,10.3091484240749,163.21658675894,0.000630450630314776
"205","102.40.2.9E.5.56.28.4N",1,303.57,-8.25,93.25,2003,17.0317224845862,163.21658675894,0.00207638210508919
"206","102.40.2.9E.5.56.28.4N",1,303.57,-8.25,93.75,2003,16.7604325299784,163.21658675894,0.00114510420608194
"207","102.40.2.9E.5.56.28.4N",1,303.57,-8.25,94.25,2003,16.4998371625892,163.21658675894,0.00035964482020872
"208","102.40.2.9E.5.56.28.4N",1,303.57,-8.25,94.75,2003,16.2504508919586,163.21658675894,0.000512815527282281
"209","102.40.2.9E.5.56.28.4N",1,303.57,-8.25,95.25,2003,16.0127974442931,163.21658675894,0.00238885034751925
"210","102.40.2.9E.5.56.28.4N",1,303.57,-8.25,95.75,2003,15.7874066835551,163.21658675894,0.00312529510712893
"211","103.01.41E.5.45.44N",0,262.15,-8.25,96.25,2003,15.5654877634914,163.21658675894,0.00124742223840708
"212","103.01.41E.5.45.44N",0,262.15,-8.25,96.75,2003,15.354359436831,163.21658675894,0.00116961151921371
"213","103.01.41E.5.45.44N",0,262.15,-8.25,97.25,2003,15.1567904952006,163.21658675894,0.00217196062630309
"214","103.01.41E.5.45.44N",0,262.15,-8.25,97.75,2003,14.9733176856501,163.21658675894,0.00226815183034529
"215","103.01.41E.5.45.44N",0,262.15,-8.25,98.25,2003,14.8044651006175,163.21658675894,0.00287593319601317
"216","103.01.41E.5.45.44N",0,262.15,-8.25,98.75,2003,14.650738251549,163.21658675894,0.0026712971313629
"217","103.01.41E.5.45.44N",0,262.15,-8.25,99.25,2003,14.5126178105606,163.21658675894,0.00153844658184684
"218","103.01.41E.5.45.44N",0,262.15,-8.25,99.75,2003,14.3905531552961,163.21658675894,0.00101031398385721
"219","103.01.41E.5.45.44N",0,262.15,-8.25,100.25,2003,14.284955880765,163.21658675894,0.00373430183845341
"220","103.01.41E.5.45.44N",0,262.15,-8.25,100.75,2003,14.1961934656936,163.21658675894,0.0017130611879107
"221","103.01.41E.5.45.44N",0,262.15,-8.25,101.25,2003,14.1245832970535,163.21658675894,0.00220810891317245
"222","103.01.41E.5.45.44N",0,262.15,-8.25,101.75,2003,14.0703872624531,163.21658675894,0.00409884812128848
"223","103.01.41E.5.45.44N",0,262.15,-8.25,102.25,2003,14.0338071140871,163.21658675894,0.00453569097786228
"224","103.01.41E.5.45.44N",0,262.15,-8.25,102.75,2003,14.0149807889773,163.21658675894,0.00166527192730375
"225","103.01.41E.5.45.44N",0,262.15,-8.25,103.25,2003,14.0139798385541,163.21658675894,8.20994989914285e-05
"226","103.01.41E.5.45.44N",0,262.15,-8.25,103.75,2003,14.0308080777766,163.21658675894,0.00216705916367674
"227","103.01.41E.5.45.44N",0,262.15,-8.25,104.25,2003,14.0654015127689,163.21658675894,0.00540263717989863
"228","103.01.41E.5.45.44N",0,262.15,-8.25,104.75,2003,14.1176295501547,163.21658675894,0.00463065681624789
"229","103.01.41E.5.45.44N",0,262.15,-8.25,105.25,2003,14.1872974352201,163.21658675894,0.00198447968084505
"230","103.01.41E.5.45.44N",0,262.15,-8.25,105.75,2003,14.2741498141011,163.21658675894,0.00435923832331354
"231","103.01.41E.5.45.44N",0,262.15,-8.25,106.25,2003,14.3778752712423,163.21658675894,0.00680751890517733
"232","103.03.08E.5.46.04N",1.75,301.79,-8.25,106.75,2003,14.4972981790251,163.21658675894,0.000932503264663837
"233","119.46.44E.0.44.8S",0,262.15,-8.25,107.25,2003,14.6095835796406,163.21658675894,0.0043524988122023
"234","119.46.44E.0.44.8S",0,262.15,-8.25,107.75,2003,14.1831253068746,163.21658675894,0.00400265691724629
